"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
100.00000,34710.144243,-15808.235782,-17980.515545,103.842409,81.275616,129.004137
101.00000,34813.653871,-15726.811455,-17851.338233,103.177060,81.577403,129.347054
102.00000,34916.497162,-15645.086129,-17721.819236,102.509737,81.877629,129.687496
103.00000,35018.672148,-15563.061365,-17591.961035,101.840451,82.176287,130.025456
104.00000,35120.176872,-15480.738736,-17461.766113,101.169216,82.473373,130.360927
105.00000,35221.009392,-15398.119815,-17331.236964,100.496045,82.768881,130.693903
106.00000,35321.167778,-15315.206184,-17200.376085,99.820950,83.062804,131.024377
107.00000,35420.650113,-15231.999431,-17069.185981,99.143945,83.355137,131.352344
108.00000,35519.454492,-15148.501147,-16937.669164,98.465042,83.645875,131.677796
109.00000,35617.579025,-15064.712930,-16805.828150,97.784255,83.935013,132.000728
110.00000,35715.021834,-14980.636385,-16673.665464,97.101596,84.222543,132.321133
111.00000,35811.781053,-14896.273121,-16541.183635,96.417078,84.508462,132.639006
112.00000,35907.854831,-14811.624751,-16408.385198,95.730715,84.792764,132.954339
113.00000,36003.241328,-14726.692897,-16275.272695,95.042520,85.075442,133.267128
114.00000,36097.938719,-14641.479183,-16141.848675,94.352505,85.356493,133.577367
115.00000,36191.945192,-14555.985241,-16008.115691,93.660685,85.635909,133.885048
116.00000,36285.258947,-14470.212707,-15874.076303,92.967072,85.913687,134.190167
117.00000,36377.878198,-14384.163222,-15739.733077,92.271679,86.189820,134.492717
118.00000,36469.801173,-14297.838434,-15605.088583,91.574521,86.464304,134.792693
119.00000,36561.026111,-14211.239994,-15470.145399,90.875610,86.737133,135.090089
120.00000,36651.551268,-14124.369560,-15334.906108,90.174959,87.008302,135.384900
121.00000,36741.374909,-14037.228794,-15199.373299,89.472583,87.277806,135.677119
122.00000,36830.495317,-13949.819365,-15063.549565,88.768494,87.545639,135.966741
123.00000,36918.910785,-13862.142946,-14927.437506,88.062706,87.811797,136.253760
124.00000,37006.619622,-13774.201213,-14791.039729,87.355232,88.076274,136.538172
125.00000,37093.620147,-13685.995851,-14654.358842,86.646086,88.339065,136.819970
126.00000,37179.910697,-13597.528548,-14517.397463,85.935282,88.600166,137.099150
127.00000,37265.489619,-13508.800996,-14380.158213,85.222834,88.859570,137.375705
128.00000,37350.355276,-13419.814894,-14242.643719,84.508754,89.117275,137.649631
129.00000,37434.506043,-13330.571946,-14104.856613,83.793056,89.373273,137.920922
130.00000,37517.940309,-13241.073858,-13966.799532,83.075755,89.627561,138.189573
131.00000,37600.656478,-13151.322345,-13828.475119,82.356864,89.880134,138.455579
132.00000,37682.652967,-13061.319123,-13689.886021,81.636396,90.130987,138.718935
133.00000,37763.928205,-12971.065916,-13551.034892,80.914366,90.380114,138.979636
134.00000,37844.480638,-12880.564450,-13411.924388,80.190787,90.627512,139.237677
135.00000,37924.308724,-12789.816458,-13272.557172,79.465674,90.873175,139.493053
136.00000,38003.410935,-12698.823677,-13132.935913,78.739039,91.117099,139.745758
137.00000,38081.785756,-12607.587848,-12993.063281,78.010897,91.359279,139.995789
138.00000,38159.431688,-12516.110717,-12852.941956,77.281263,91.599710,140.243141
139.00000,38236.347244,-12424.394035,-12712.574618,76.550149,91.838389,140.487808
140.00000,38312.530953,-12332.439558,-12571.963954,75.817569,92.075309,140.729785
141.00000,38387.981356,-12240.249045,-12431.112656,75.083539,92.310468,140.969070
142.00000,38462.697009,-12147.824261,-12290.023420,74.348072,92.543859,141.205656
143.00000,38536.676482,-12055.166975,-12148.698946,73.611181,92.775480,141.439539
144.00000,38609.918359,-11962.278960,-12007.141939,72.872882,93.005325,141.670715
145.00000,38682.421238,-11869.161994,-11865.355109,72.133188,93.233389,141.899180
146.00000,38754.183732,-11775.817858,-11723.341170,71.392113,93.459670,142.124928
147.00000,38825.204466,-11682.248341,-11581.102839,70.649672,93.684162,142.347956
148.00000,38895.482083,-11588.455232,-11438.642840,69.905879,93.906860,142.568260
149.00000,38965.015236,-11494.440326,-11295.963898,69.160747,94.127762,142.785834
150.00000,39033.802594,-11400.205424,-11153.068746,68.414292,94.346861,143.000676
151.00000,39101.842842,-11305.752328,-11009.960118,67.666527,94.564155,143.212780
152.00000,39169.134676,-11211.082846,-10866.640753,66.917468,94.779640,143.422144
153.00000,39235.676809,-11116.198790,-10723.113395,66.167127,94.993310,143.628762
154.00000,39301.467968,-11021.101977,-10579.380790,65.415520,95.205162,143.832631
155.00000,39366.506892,-10925.794225,-10435.445691,64.662661,95.415192,144.033747
156.00000,39430.792338,-10830.277360,-10291.310851,63.908565,95.623396,144.232106
157.00000,39494.323074,-10734.553209,-10146.979030,63.153245,95.829770,144.427704
158.00000,39557.097885,-10638.623605,-10002.452990,62.396716,96.034310,144.620538
159.00000,39619.115569,-10542.490383,-9857.735497,61.638993,96.237011,144.810604
160.00000,39680.374940,-10446.155384,-9712.829323,60.880091,96.437871,144.997898
161.00000,39740.874824,-10349.620450,-9567.737239,60.120023,96.636885,145.182417
162.00000,39800.614064,-10252.887430,-9422.462024,59.358804,96.834049,145.364157
