"Duration (min)","From Object","To Object"
125.162,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
206.666,"From Sensor Sensor16","To Sensor Sensor27"
76.819,"From Sensor Sensor16","To Sensor Sensor27"
85.989,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
193.811,"From Sensor Sensor16","To Sensor Sensor28"
103.136,"From Sensor Sensor16","To Sensor Sensor28"
176.896,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
200.984,"From Sensor Sensor16","To Sensor Sensor31"
19.402,"From Sensor Sensor16","To Sensor Sensor31"
8640.000,"From Sensor Sensor16","To Sensor Sensor32"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
193.809,"From Sensor Sensor16","To Sensor Sensor33"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
206.669,"From Sensor Sensor16","To Sensor Sensor34"
8640.000,"From Sensor Sensor16","To Sensor Sensor35"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
174.101,"From Sensor Sensor16","To Sensor Sensor36"
169.686,"From Sensor Sensor16","To Sensor Sensor36"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
134.187,"From Sensor Sensor16","To Sensor Sensor37"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
142.859,"From Sensor Sensor16","To Sensor Sensor38"
8640.000,"From Sensor Sensor17","To Sensor Sensor11"
8640.000,"From Sensor Sensor17","To Sensor Sensor12"
8640.000,"From Sensor Sensor17","To Sensor Sensor14"
8640.000,"From Sensor Sensor17","To Sensor Sensor15"
20.499,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
193.811,"From Sensor Sensor17","To Sensor Sensor21"
168.626,"From Sensor Sensor17","To Sensor Sensor21"
8640.000,"From Sensor Sensor17","To Sensor Sensor22"
89.575,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.980,"From Sensor Sensor17","To Sensor Sensor23"
200.981,"From Sensor Sensor17","To Sensor Sensor23"
106.720,"From Sensor Sensor17","To Sensor Sensor23"
27.768,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.858,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
142.857,"From Sensor Sensor17","To Sensor Sensor24"
